id,valence,arousal,dominance
VIDEO_7095777172513721605,0.6053303480148315,0.6184276342391968,0.5600512623786926
VIDEO_7043009038623329541,0.5715523362159729,0.7239341139793396,0.6438583731651306
VIDEO_7345144791094660384,0.4817560017108917,0.4270482063293457,0.4366808533668518
VIDEO_7302473271067397409,0.544963002204895,0.7027513980865479,0.6311607360839844
VIDEO_7122480993948159238,0.6281185150146484,0.6623404026031494,0.603899359703064
VIDEO_6792131260543225094,0.33585721254348755,0.733357310295105,0.6897273063659668
VIDEO_7183477138249485594,0.5567934513092041,0.8197736740112305,0.7251995801925659
VIDEO_7582921759985356054,0.5175631046295166,0.609123170375824,0.5418513417243958
VIDEO_7418230327207939360,0.20337645709514618,0.14853595197200775,0.24128518998622894
VIDEO_7485818484723567894,0.07282800227403641,0.9202613830566406,0.8841441869735718
VIDEO_7291678102948810016,0.4521917700767517,0.5077337622642517,0.586166262626648
VIDEO_7484305196332436758,0.1562514752149582,0.53770911693573,0.535293459892273
VIDEO_7036807584111709445,0.3549102246761322,0.7491133213043213,0.6743288636207581
VIDEO_7093581650163944709,0.7750414609909058,0.8798946142196655,0.8491773009300232
VIDEO_7145110811000835333,0.5338945388793945,0.5545278787612915,0.5201537013053894
VIDEO_7194484239583284486,0.3929615020751953,0.7843048572540283,0.7257003784179688
VIDEO_7026756047805205766,0.392462819814682,0.8284274935722351,0.8099046945571899
VIDEO_7228976565445512475,0.3312557339668274,0.39732062816619873,0.38567695021629333
VIDEO_7204395621468392709,0.6257930397987366,0.40895891189575195,0.46647846698760986
VIDEO_7293173989143366945,0.48835209012031555,0.6898289918899536,0.649203896522522
VIDEO_7050500563045338374,0.6483486890792847,0.646886944770813,0.6417760848999023
VIDEO_7192617192850984198,0.5297366380691528,0.39177680015563965,0.33962395787239075
VIDEO_7162123924233358598,0.7287720441818237,0.7198910713195801,0.6563738584518433
VIDEO_7403421764769926432,0.4516031742095947,0.7467402219772339,0.6426072120666504
VIDEO_7040105390410960133,0.4357747733592987,0.6430363655090332,0.5968886613845825
VIDEO_7335861253551787297,0.7707006931304932,0.7894799709320068,0.7392102479934692
VIDEO_7073511726888635653,0.5040960311889648,0.8777320384979248,0.7909994125366211
VIDEO_7202277032938540294,0.5975055694580078,0.7839071154594421,0.6973273754119873
VIDEO_7312484712440745249,0.3069741725921631,0.7108490467071533,0.6185828447341919
VIDEO_7571134268403895574,0.37736982107162476,0.31454136967658997,0.3810306787490845
VIDEO_7199677935949778181,0.8161733746528625,0.8566282391548157,0.8036344647407532
VIDEO_7463500754318347542,0.6549555659294128,0.6254013180732727,0.616410493850708
VIDEO_7041603482742230278,0.42737239599227905,0.5665223002433777,0.5516462922096252
VIDEO_7051571825989422342,0.41969722509384155,0.6939187049865723,0.6298031806945801
VIDEO_7572605667299708182,0.7813079357147217,0.7709982991218567,0.7514809370040894
VIDEO_7001054542804667653,0.7010923624038696,0.7127417325973511,0.6443719863891602
VIDEO_6796364077095472389,0.8517672419548035,0.8550488948822021,0.8286473155021667
VIDEO_7165165100075093253,0.7409662008285522,0.644234836101532,0.6733051538467407
VIDEO_7577374333048196374,0.6598546504974365,0.41355887055397034,0.43284958600997925
VIDEO_7181124364987895046,0.6766905784606934,0.7901806235313416,0.7051187753677368
VIDEO_7172507378498260229,0.7288885712623596,0.6105285286903381,0.642611026763916
VIDEO_7593727684606168342,0.8310520052909851,0.7366060614585876,0.7051291465759277
VIDEO_7324741085438397729,0.47664034366607666,0.7421579360961914,0.6600769758224487
VIDEO_7018826174767942918,0.33102837204933167,0.5741119384765625,0.47294923663139343
VIDEO_7494193739187916054,0.593349814414978,0.853906512260437,0.763724684715271
VIDEO_6793347939294072069,0.3970968723297119,0.4833654761314392,0.462639719247818
VIDEO_7216365794093976838,0.7221982479095459,0.5896737575531006,0.5714883804321289
VIDEO_7579287270092459286,0.8162955045700073,0.708694577217102,0.716545820236206
VIDEO_7165908407793372422,0.2185361385345459,0.8821075558662415,0.8473169803619385
VIDEO_7476157177149803798,0.7452622056007385,0.8557745218276978,0.8429220914840698
VIDEO_7278768931857354016,0.3149905800819397,0.6717942953109741,0.6089140772819519
VIDEO_7025927416061250821,0.5241329073905945,0.4498947560787201,0.4434430003166199
VIDEO_7074987594026700038,0.6061851978302002,0.8813608288764954,0.8033953309059143
VIDEO_7204907848449527045,0.716686487197876,0.8465816378593445,0.7770130038261414
VIDEO_7320909330314775840,0.6678972244262695,0.7965484857559204,0.7748937606811523
VIDEO_7334381637586652448,0.41258159279823303,0.5095993876457214,0.49979913234710693
VIDEO_7236760874646637851,0.5138051509857178,0.5994551181793213,0.5859761238098145
VIDEO_7195937456271691014,0.5766641497612,0.5742988586425781,0.5844452381134033
VIDEO_7298264093100674336,0.7359838485717773,0.8017480969429016,0.7494968771934509
VIDEO_7348717316856712480,0.5309000611305237,0.8053736090660095,0.6927770376205444
VIDEO_7241209133540609307,0.8405988216400146,0.7133966088294983,0.6607285141944885
VIDEO_7357646734354304289,0.8481646180152893,0.8610891103744507,0.8279826045036316
VIDEO_7337268516128591136,0.1422756016254425,0.9120768904685974,0.8089494109153748
VIDEO_7293822418068442400,0.1930982619524002,0.6873518228530884,0.6340223550796509
VIDEO_7235651777805290778,0.2739581763744354,0.6507683992385864,0.5885394811630249
VIDEO_7040300833019415813,0.4672849774360657,0.40428364276885986,0.4134625196456909
VIDEO_7583720650200730902,0.28009435534477234,0.8410516977310181,0.7990840673446655
VIDEO_7325097832015203617,0.4472987949848175,0.7090308666229248,0.7298210263252258
VIDEO_7269759073967525153,0.6535494327545166,0.7002170085906982,0.6702041625976562
VIDEO_7345543122400726305,0.29857146739959717,0.18311434984207153,0.24838298559188843
VIDEO_6956567938891599109,0.4134116768836975,0.8271690607070923,0.7521867156028748
VIDEO_7382166710029208865,0.4119490683078766,0.37721967697143555,0.44922447204589844
VIDEO_7088619536202648837,0.3130575716495514,0.5858916640281677,0.5192881226539612
VIDEO_7218857185764216069,0.6454940438270569,0.6975374817848206,0.6205036640167236
VIDEO_7234782434531839258,0.4560382664203644,0.7148374915122986,0.5878316164016724
VIDEO_7211130311667715334,0.7989819049835205,0.7534064650535583,0.7530069351196289
VIDEO_7381115594076146977,0.29114049673080444,0.854596734046936,0.7376466989517212
VIDEO_7244550731141844251,0.6183719635009766,0.6062047481536865,0.5676794648170471
VIDEO_7197445468585037062,0.7853187918663025,0.704920768737793,0.6708151698112488
VIDEO_7264958192017362208,0.744718611240387,0.9239196181297302,0.8451666235923767
VIDEO_7213453348270378246,0.6381806135177612,0.8753024935722351,0.8440606594085693
VIDEO_7310626433129270560,0.534750759601593,0.650719165802002,0.5424242615699768
VIDEO_7474625701350509846,0.2777712643146515,0.33658862113952637,0.2907600998878479
VIDEO_7215656408069442822,0.7028342485427856,0.8071349859237671,0.7369029521942139
VIDEO_7130906655885102341,0.7471413612365723,0.7690768837928772,0.7168458700180054
VIDEO_7250141865645788443,0.4030477702617645,0.8381308913230896,0.7646030783653259
VIDEO_7203048812351327494,0.7318653464317322,0.7700361013412476,0.675273060798645
VIDEO_7104552926231743749,0.3964024782180786,0.7764521837234497,0.7042479515075684
VIDEO_7319513643534568736,0.4387008845806122,0.15502406656742096,0.25365790724754333
VIDEO_7218219061707033882,0.685621976852417,0.802192747592926,0.7328411340713501
VIDEO_7208539932422425861,0.33059003949165344,0.6611492037773132,0.6007894277572632
VIDEO_7367273018181160224,0.6544589996337891,0.730095386505127,0.6981549263000488
VIDEO_7335091592077856032,0.826349139213562,0.7747516632080078,0.7311916351318359
VIDEO_7309091598472727840,0.49616023898124695,0.6325995326042175,0.5551204085350037
VIDEO_7205658829403458821,0.43047964572906494,0.7700315117835999,0.7284083962440491
VIDEO_7468715378743528736,0.5338567495346069,0.5798037052154541,0.5162492394447327
VIDEO_7485301680930688278,0.39153674244880676,0.4375377595424652,0.40890932083129883
VIDEO_7369936386000031009,0.49974241852760315,0.7900829315185547,0.6785470843315125
VIDEO_7228975701066550554,0.4696512222290039,0.7226806879043579,0.640048086643219
VIDEO_7164772525006720262,0.23199890553951263,0.3213927447795868,0.2815093696117401
VIDEO_7431168865142328608,0.18632753193378448,0.4968603253364563,0.45647040009498596
VIDEO_7391756601100651809,0.3963400423526764,0.6859318017959595,0.6625381708145142
VIDEO_7100934148864494854,0.6091873049736023,0.7776596546173096,0.7228457927703857
VIDEO_7311263969220644129,0.45790165662765503,0.417013943195343,0.35976970195770264
VIDEO_7172555111879757062,0.6500105857849121,0.4525761902332306,0.46280452609062195
VIDEO_7429720640111791392,0.5522516369819641,0.6775451898574829,0.6059976816177368
VIDEO_7303586993965960480,0.5314638018608093,0.4148801863193512,0.41211196780204773
VIDEO_7188587993752702213,0.4635564684867859,0.46831539273262024,0.4274088144302368
VIDEO_7309427596553489696,0.4293937087059021,0.2350814789533615,0.2639598846435547
VIDEO_7238235896724704538,0.22753311693668365,0.5964523553848267,0.6044726371765137
VIDEO_7059301793574046982,0.30307790637016296,0.25520914793014526,0.2768881022930145
VIDEO_7262720109133794592,0.4243350327014923,0.798297643661499,0.7229025959968567
VIDEO_7236382869650689306,0.178322896361351,0.17089173197746277,0.20729005336761475
VIDEO_7234190958772882715,0.5989609956741333,0.7131414413452148,0.6160461902618408
VIDEO_7285720218360368417,0.5259568691253662,0.5089962482452393,0.5005063414573669
VIDEO_7401388090830359841,0.515897274017334,0.5961828231811523,0.559052586555481
VIDEO_7271935381937884448,0.4709683358669281,0.5533314347267151,0.469346821308136
VIDEO_7350207537771220256,0.6330450773239136,0.575489342212677,0.5122661590576172
VIDEO_7191848035784117510,0.6896167993545532,0.65944904088974,0.6878143548965454
VIDEO_7257040734174465307,0.8385885953903198,0.48939430713653564,0.5498071908950806
VIDEO_7178804187403259142,0.6541972160339355,0.8512638211250305,0.7758049964904785
VIDEO_7248301740670323995,0.5893971920013428,0.5991759896278381,0.5318000912666321
VIDEO_7350708094302735649,0.5444319844245911,0.8771845102310181,0.7697176933288574
VIDEO_7368427984539127073,0.9528868794441223,0.775559663772583,0.7984955310821533
VIDEO_7568382003330993430,0.4313538074493408,0.5583211779594421,0.5268630981445312
VIDEO_7233097610821700890,0.4838782846927643,0.7070837020874023,0.6366546750068665
VIDEO_7183009043407965445,0.17990551888942719,0.9527747631072998,0.8943695425987244
VIDEO_7456310839121874198,0.4804527461528778,0.5300952196121216,0.46573400497436523
VIDEO_7290955653349133600,0.6642279028892517,0.7127696871757507,0.6900337934494019
VIDEO_7067063225736580357,0.4188791513442993,0.5045073628425598,0.4945046901702881
VIDEO_7326123173311728929,0.5375243425369263,0.5839341878890991,0.5481154322624207
VIDEO_7338052242651598112,0.5140432119369507,0.648970365524292,0.6485692262649536
VIDEO_7258676118033599771,0.4790763556957245,0.5789860486984253,0.534754753112793
VIDEO_7279032970286009632,0.4425572454929352,0.4470997452735901,0.42280828952789307
VIDEO_7296115605927644449,0.5596355199813843,0.3779485821723938,0.3898676335811615
VIDEO_6969101040918465798,0.3568877875804901,0.7230895161628723,0.560480535030365
VIDEO_7456840693982465312,0.5375714898109436,0.5247506499290466,0.4694887697696686
VIDEO_7176917454893911301,0.5400456190109253,0.7765824794769287,0.7239277362823486
VIDEO_7226734943869750555,0.16714434325695038,0.8277201652526855,0.7420898675918579
VIDEO_7365161137324805408,0.4922555387020111,0.3437418043613434,0.3188203275203705
VIDEO_7211431817205878021,0.558229923248291,0.8214223980903625,0.7402369379997253
VIDEO_7301229129314159904,0.5623401403427124,0.660184919834137,0.5874125957489014
VIDEO_7255302948413099290,0.3971804082393646,0.7784157991409302,0.6545135378837585
VIDEO_7300846195444927776,0.447907030582428,1.0601917505264282,0.9905003905296326
VIDEO_7245239505911893274,0.42112380266189575,0.20416857302188873,0.2864131033420563
VIDEO_7467231080735690017,0.510303795337677,0.6238980293273926,0.5697324275970459
VIDEO_7101649191662882053,0.5108234882354736,0.5323822498321533,0.4903009533882141
VIDEO_7242348894435167514,0.6775809526443481,0.5730239152908325,0.5867214202880859
VIDEO_7080140185001938181,0.5202983617782593,0.8258264064788818,0.7489132881164551
VIDEO_7077571361660521733,0.7477075457572937,0.8444232940673828,0.7959824800491333
VIDEO_7211932492914298118,0.4514395296573639,0.8364742398262024,0.7321950793266296
VIDEO_7275592243086478624,0.7156528830528259,0.7826991081237793,0.726911187171936
VIDEO_7259455690996075803,0.6659817099571228,0.8764590620994568,0.7874486446380615
VIDEO_7407736509996043553,0.4704118072986603,0.8971665501594543,0.7945705056190491
VIDEO_7412540786975231264,0.49329009652137756,0.7662851810455322,0.7782806754112244
VIDEO_7387308322162052385,0.29342469573020935,0.895958662033081,0.8042934536933899
VIDEO_7289785625367153952,0.5729073286056519,0.809939444065094,0.7156364917755127
VIDEO_7449430237114404128,0.523856520652771,0.5587466359138489,0.5639246702194214
VIDEO_7331811695360363809,0.34374961256980896,0.7004271149635315,0.591931164264679
VIDEO_7358723892992642336,0.43724876642227173,0.41852396726608276,0.5030844807624817
VIDEO_7293176268361665824,0.3081341087818146,0.8722301721572876,0.7741532921791077
VIDEO_7441626192760884513,0.5853489637374878,0.6522595286369324,0.5936578512191772
VIDEO_7473095088948759830,0.37530359625816345,0.3860744833946228,0.38522231578826904
VIDEO_7286488221893020960,0.4081372320652008,0.43159258365631104,0.4389086365699768
VIDEO_7283524894585883936,0.5998443365097046,0.7051776647567749,0.6266434192657471
VIDEO_7452758752337399073,0.7006676197052002,0.7070227265357971,0.6073784232139587
VIDEO_7378467106636991777,0.2998562157154083,0.4256751239299774,0.45328718423843384
VIDEO_7129505006046170373,0.504054844379425,0.6196161508560181,0.5517205595970154
VIDEO_7452387800818666785,0.40131333470344543,0.5244881510734558,0.5211623907089233
VIDEO_7270111755886415137,0.4772002398967743,0.3298683166503906,0.3646015226840973
VIDEO_7305093445926915361,0.47657278180122375,0.3979397714138031,0.4609038829803467
VIDEO_7222319662787202310,0.5311915874481201,0.5127445459365845,0.4856663942337036
VIDEO_7237511650532773146,0.5657200217247009,0.3910592198371887,0.44098377227783203
VIDEO_7225632323146943771,0.313267320394516,0.8242607116699219,0.7539354562759399
VIDEO_7095721528142155014,0.37031447887420654,0.4529644250869751,0.46991562843322754
VIDEO_7323108113698147616,0.7635952234268188,0.8401068449020386,0.8027201294898987
VIDEO_7233784589523717402,0.3794027268886566,0.4471750855445862,0.364279568195343
VIDEO_7237872414581935386,0.4418283998966217,0.4905911684036255,0.5081247091293335
VIDEO_7239344688006728986,0.3092939853668213,0.7203009128570557,0.6341952085494995
VIDEO_7281651537124871456,0.6550655961036682,0.8262887001037598,0.7576500177383423
VIDEO_7392856168214957345,0.3944219648838043,0.6854212880134583,0.6612813472747803
VIDEO_7259047429796908315,0.4656468629837036,0.3592512011528015,0.42618557810783386
VIDEO_7304665669872782625,0.42385435104370117,0.6477584838867188,0.5976152420043945
VIDEO_7361799258107841825,0.40446043014526367,0.5356087684631348,0.46045175194740295
VIDEO_7303174310259166497,0.44153669476509094,0.8846476078033447,0.7695987224578857
VIDEO_7394351547376880929,0.5242157578468323,0.8114551305770874,0.7399625778198242
VIDEO_7323972466445946145,0.4217097759246826,0.7480529546737671,0.6481585502624512
VIDEO_7215124561799449861,0.46979254484176636,0.6792765855789185,0.5832422375679016
VIDEO_7013121880366255365,0.4651484787464142,0.4792008399963379,0.40190356969833374
VIDEO_7227138868447923482,0.9367627501487732,0.8347718715667725,0.7589590549468994
VIDEO_7274647533002034465,0.5392500162124634,0.7389495372772217,0.6598348617553711
VIDEO_7264173669612670240,0.627669095993042,0.7334132790565491,0.6981328725814819
VIDEO_7476404323317222658,0.3744984567165375,0.9458709955215454,0.8529030680656433
VIDEO_7302809103150206241,0.442931205034256,0.2643623948097229,0.26721447706222534
VIDEO_7128322715894729989,0.6869443655014038,0.7029362320899963,0.6661672592163086
VIDEO_7318707614332849441,0.6050508618354797,0.7723294496536255,0.7370529770851135
VIDEO_7457582868370296096,0.5412652492523193,0.6472973823547363,0.5901702642440796
VIDEO_7177655896699325702,0.4548354744911194,0.6529509425163269,0.5756608247756958
VIDEO_7229342870518385946,0.49655216932296753,0.2770477831363678,0.37015819549560547
VIDEO_7219686321739123974,0.29865550994873047,0.7975924015045166,0.7302149534225464
VIDEO_7208839545989762309,0.689192533493042,0.6438030004501343,0.63880455493927
VIDEO_7352233957276044577,0.5881046056747437,0.7476375102996826,0.6745643615722656
VIDEO_7593041331174362390,0.23272013664245605,0.19833043217658997,0.26546671986579895
VIDEO_7198831282984324358,0.350065678358078,0.721473217010498,0.6335853934288025
VIDEO_7212710657672678661,0.3876447379589081,0.9048341512680054,0.8339110016822815
VIDEO_7238653863794887962,0.20841194689273834,0.797843337059021,0.7259592413902283
VIDEO_7469703437299551510,0.5095289349555969,0.6479209661483765,0.6171113848686218
VIDEO_7423773390932135201,0.13902702927589417,0.4464491903781891,0.4153486490249634
VIDEO_7253425216984976667,0.5522849559783936,0.6852155923843384,0.7406035661697388
VIDEO_7603273994216738070,0.5609158277511597,0.6280462741851807,0.608904242515564
VIDEO_7297529063785123104,0.4356366693973541,0.7063419222831726,0.6569280624389648
VIDEO_7179688144382512390,0.4962766170501709,0.8546717166900635,0.7935963273048401
VIDEO_7135716231218318597,0.3167320787906647,0.21617981791496277,0.3125643730163574
VIDEO_7103816728982916357,0.6389210224151611,0.6505817770957947,0.6272081732749939
VIDEO_7436650165861141792,0.6986962556838989,0.8761305809020996,0.8552517890930176
VIDEO_7236043111128894747,0.36832180619239807,0.81975257396698,0.7354171872138977
VIDEO_7108997263912979717,0.6933972239494324,0.7179611921310425,0.6373414993286133
VIDEO_7289368885390806304,0.5125291347503662,0.5126739740371704,0.44000712037086487
VIDEO_7241956873698577691,0.6390556693077087,0.3218640387058258,0.35215550661087036
VIDEO_7226428593075752218,0.6406716108322144,0.6420202851295471,0.5669017434120178
VIDEO_7256066819247623450,0.47122880816459656,0.5256591439247131,0.4927125573158264
VIDEO_7478288153153916182,0.2621803879737854,0.6937471032142639,0.6835981607437134
VIDEO_7441997259060825377,0.5385948419570923,0.6498303413391113,0.5633843541145325
VIDEO_7410298388022824225,0.5261642336845398,0.4903072118759155,0.43956083059310913
VIDEO_7324696131143847201,0.6991288065910339,0.7894588112831116,0.773634135723114
VIDEO_7254561581449612571,0.474252849817276,0.5506605505943298,0.44089275598526
VIDEO_7213655175318211845,0.7024741172790527,1.0049855709075928,0.9159079790115356
VIDEO_7574767270392532246,0.28079402446746826,0.3219207227230072,0.27996212244033813
VIDEO_7304376408191683872,0.3884609043598175,0.5033936500549316,0.48292550444602966
VIDEO_7181547992061676805,0.2948157489299774,0.544215738773346,0.5332080125808716
VIDEO_7440142040542825760,0.45828166604042053,0.38923460245132446,0.3997238278388977
VIDEO_7328709134126206241,0.6597018837928772,0.5703257322311401,0.547039270401001
VIDEO_7553924193562266902,0.488404244184494,0.5668587684631348,0.5382010340690613
VIDEO_7308758430318071072,0.4290815591812134,0.566580593585968,0.5046554207801819
VIDEO_7221875155184733445,0.4125008285045624,0.4636732041835785,0.4103243947029114
VIDEO_7133481707449142533,0.30218780040740967,0.21372586488723755,0.24345558881759644
VIDEO_7193034087660031237,0.34182342886924744,0.5496151447296143,0.5438649654388428
VIDEO_7224934115089370395,0.5138110518455505,0.6030070781707764,0.5786411762237549
VIDEO_7414443436134223137,0.5716021656990051,0.6921901702880859,0.6625901460647583
VIDEO_7213053350290459910,0.5631757974624634,0.5317124128341675,0.5409824848175049
VIDEO_7463520186876939552,0.5033693909645081,0.6967063546180725,0.6246159672737122
VIDEO_7317307650499251488,0.5227221846580505,0.6171053647994995,0.5750587582588196
VIDEO_7537707440142454038,0.4307418465614319,0.8685356974601746,0.7746582627296448
VIDEO_7265326628274752801,0.5704401731491089,0.7035220265388489,0.6314226388931274
VIDEO_7388867149407849760,0.4842510521411896,0.21425844728946686,0.26366543769836426
VIDEO_7323612868484631840,0.3872183859348297,0.9552332162857056,0.8786509037017822
VIDEO_7111254884971744518,0.49431511759757996,0.8772701025009155,0.7973889708518982
VIDEO_7563724139240885526,0.3775177597999573,0.7379134893417358,0.6472623348236084
VIDEO_7294901504752782625,0.3721761107444763,0.46096381545066833,0.5133787989616394
VIDEO_7220074643086904581,0.6062008142471313,0.6956968307495117,0.6611512303352356
VIDEO_7377004580510436641,0.39644864201545715,0.7205151915550232,0.6529296636581421
VIDEO_7250555651993160987,0.41839003562927246,0.8361268043518066,0.788864016532898
VIDEO_7225296808900152603,0.38925901055336,0.38262632489204407,0.4010050296783447
VIDEO_7354275810578140449,0.4919497072696686,0.7996376752853394,0.7316088676452637
VIDEO_7386194546062839073,0.6385458111763,0.7152434587478638,0.6917002201080322
VIDEO_7191012677869702405,0.7384814620018005,0.7268352508544922,0.7304626703262329
VIDEO_7252685251112176922,0.4581403434276581,0.7854527235031128,0.7257589101791382
VIDEO_7587308013363449121,0.2853161096572876,0.8672633171081543,0.8167285323143005
VIDEO_7233472157588753691,0.5503487586975098,0.45722559094429016,0.4667365252971649
VIDEO_7231978849448381722,0.38472405076026917,0.5716854333877563,0.5839402675628662
VIDEO_7545446733921209622,0.8086134195327759,0.7903091907501221,0.721933901309967
VIDEO_7239735340737498395,0.4809013307094574,0.6919413208961487,0.6175707578659058
VIDEO_7466117788898315552,0.4148564636707306,0.4086136221885681,0.3286212384700775
VIDEO_7143162692004482310,0.5675655603408813,0.8418656587600708,0.7581415176391602
VIDEO_7442349120498519329,0.43076959252357483,0.6341090202331543,0.5664080381393433
VIDEO_7454985264952266016,0.5808301568031311,0.837777853012085,0.751545786857605
VIDEO_7283139399582240032,0.4567871689796448,0.47938817739486694,0.5621029138565063
VIDEO_7226043488738069787,0.5113171339035034,0.8847240805625916,0.838564395904541
VIDEO_7196711667420384517,0.4704650044441223,0.6452495455741882,0.5887672901153564
VIDEO_7440465091817999649,0.2888273596763611,0.5408321022987366,0.44166380167007446
VIDEO_7322488817968041249,0.5223350524902344,0.402676522731781,0.42689448595046997
VIDEO_7235266120414924058,0.5022868514060974,0.7410826683044434,0.6759113073348999
VIDEO_7425965869924142369,0.11594149470329285,1.0038470029830933,0.8884046077728271
VIDEO_7242719682128530714,0.4516983926296234,0.7022933959960938,0.6225784420967102
VIDEO_7209925340557348101,0.21009503304958344,0.7108706831932068,0.6919116973876953
VIDEO_7257181704241024282,0.4928925335407257,0.5610364675521851,0.545379638671875
VIDEO_7070162555695615237,0.21818099915981293,1.0059901475906372,0.9142236709594727
VIDEO_7350954462992682272,0.5452053546905518,0.7301980257034302,0.6147447824478149
VIDEO_7325724813115346208,0.3220231831073761,0.957720160484314,0.9020385146141052
VIDEO_7280571511138782496,0.4148033857345581,0.873636782169342,0.7911256551742554
VIDEO_7343256943923858720,0.1469329297542572,0.724210798740387,0.6985509991645813
VIDEO_7207350500419702022,0.6496020555496216,0.6392195224761963,0.6193579435348511
VIDEO_7316159323728661792,0.6814415454864502,0.6736688613891602,0.6447436809539795
VIDEO_7300495910595808545,0.17178340256214142,0.22327324748039246,0.2839789390563965
VIDEO_7187830945658031365,0.580802857875824,0.8908266425132751,0.802527666091919
VIDEO_7575831202117045526,0.45266130566596985,0.8648436665534973,0.8030396699905396
VIDEO_7572922723836431638,0.48820072412490845,0.6020112633705139,0.5784265995025635
VIDEO_7577768828214512918,0.7979608774185181,0.7744773626327515,0.7773142457008362
VIDEO_7292048482456587553,0.34756895899772644,0.4051801264286041,0.3259983956813812
VIDEO_7263464155540147489,0.5264192819595337,0.4169849753379822,0.38573214411735535
VIDEO_7202313398300724485,0.599232017993927,0.5165928602218628,0.5587430000305176
VIDEO_7546473791115791638,0.1988748461008072,0.36544179916381836,0.36168015003204346
VIDEO_7589754729350155542,0.38564902544021606,0.49538910388946533,0.40310439467430115
VIDEO_7403329560554523936,0.4836755394935608,0.8212296366691589,0.7474334836006165
VIDEO_7210434710646836485,0.40296223759651184,0.5859989523887634,0.60052490234375
VIDEO_7341290377858567456,0.4509107768535614,0.5469661951065063,0.4507204294204712
VIDEO_7184090635018784005,0.41908103227615356,0.7128088474273682,0.638746976852417
VIDEO_7346110636008475937,0.3166312575340271,0.4149011969566345,0.4084264934062958
VIDEO_7340916267571858721,0.6547173261642456,0.8464367389678955,0.8155534267425537
VIDEO_7320159598290226464,0.6068748831748962,0.4765635132789612,0.5336458683013916
VIDEO_7374072615356353825,0.627991795539856,0.5929884314537048,0.5749862194061279
VIDEO_7041273346830454022,0.7252337336540222,0.8673439025878906,0.8182626962661743
VIDEO_7237120496020573467,0.5239435434341431,0.5935012102127075,0.54169100522995
VIDEO_7112440653350571269,0.6315705180168152,0.8019571304321289,0.7248646020889282
VIDEO_7310258308969991457,0.43940988183021545,0.559316873550415,0.451560914516449
VIDEO_7306585450305555745,0.41657766699790955,0.6193288564682007,0.5401562452316284
VIDEO_7332835826579164449,0.2987831234931946,0.1815817952156067,0.24670752882957458
VIDEO_7444595106025442593,0.5880576968193054,0.6744633913040161,0.6122919321060181
VIDEO_7277097435090930977,0.3663986921310425,0.2815324664115906,0.28892484307289124
VIDEO_7399196283501628705,0.3873743712902069,0.6380116939544678,0.5878177881240845
VIDEO_7223080468101483781,0.5104290246963501,0.7747032642364502,0.6929869651794434
VIDEO_7354009165796216097,0.616582453250885,0.8276655077934265,0.7611802220344543
VIDEO_7369613653626113313,0.47255295515060425,0.5108621716499329,0.5790175199508667
VIDEO_7437536576072125728,0.5022519826889038,0.42916983366012573,0.5100367069244385
VIDEO_7221552853356236037,0.29781198501586914,0.47900867462158203,0.47936761379241943
VIDEO_7331415350828911904,0.4586924910545349,0.514663577079773,0.44849610328674316
VIDEO_7137227107456879877,0.5719713568687439,0.8170768022537231,0.7330173254013062
VIDEO_7324283735749266721,0.5773395299911499,0.6018661260604858,0.5638493299484253
VIDEO_7276041559500475680,0.679799497127533,0.757957398891449,0.7453781962394714
VIDEO_7436044441170857249,0.45543810725212097,0.6600388288497925,0.5926130414009094
VIDEO_7375160946618076449,0.5519614815711975,0.7300456166267395,0.6506805419921875
VIDEO_7344270149593091361,0.5103027820587158,0.7541158199310303,0.6888036131858826
VIDEO_7200056336321613062,0.322531521320343,0.8487321138381958,0.7946657538414001
VIDEO_7203810617180933382,0.5505026578903198,0.5691671371459961,0.564448893070221
VIDEO_7355765566625402144,0.5925036668777466,0.7540867924690247,0.6963939070701599
VIDEO_7294149539781463328,0.5404461622238159,0.3487520217895508,0.36941027641296387
VIDEO_7330883086684622112,0.21649806201457977,0.5662478804588318,0.5698422193527222
VIDEO_7374412100833250593,0.5583013296127319,0.5619853734970093,0.5137253403663635
VIDEO_7228647012009282842,0.1752825826406479,0.9941326379776001,0.8706196546554565
VIDEO_7262001980095106337,0.5899412631988525,0.4766983389854431,0.46349161863327026
VIDEO_7036035511869246725,0.42858776450157166,0.46593719720840454,0.4377586543560028
VIDEO_7379227737271094561,0.253502756357193,0.35279935598373413,0.39033499360084534
VIDEO_7284876929713442080,0.5191894769668579,0.5772866606712341,0.47402530908584595
VIDEO_7569206708090850582,0.6604772806167603,0.5230376720428467,0.44668781757354736
VIDEO_7288326750243704096,0.33545029163360596,0.23594783246517181,0.28268682956695557
VIDEO_7192298503878577413,0.5996279120445251,0.7155641317367554,0.6844507455825806
VIDEO_7302346370701118752,0.3354872167110443,0.8000931739807129,0.750240683555603
VIDEO_7078227199463066886,0.5220744013786316,0.9336147308349609,0.82745760679245
VIDEO_7348379737519082784,0.5043648481369019,0.6975424885749817,0.6305676698684692
VIDEO_7214767845383900421,0.21061131358146667,0.24843618273735046,0.30670708417892456
VIDEO_7068640088774741254,0.5398024320602417,0.781165599822998,0.6796490550041199
VIDEO_7366603470272515361,0.5161733627319336,0.7055602073669434,0.6134130954742432
VIDEO_7329423244992236832,0.5467492341995239,0.5473074913024902,0.6208708882331848
